15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
15.000000	0.000000	0.043616	0.000000	0.043616	0.000000	0.000000	0.000000	0.000000
